ID,SurveyFK,Group,Length,Quantity,PhotoURL,Notes,Hairy,Rolled,Tented,Sawfly,BeetleLarva
27393,18187,beetle,10,6,,Japanese,0,0,0,0,0
27394,18187,spider,3,1,,,0,0,0,0,0
27395,18188,leafhopper,4,1,,,0,0,0,0,0
27396,18188,moths,6,1,,,0,0,0,0,0
27397,18189,grasshopper,5,1,,,0,0,0,0,0
27398,18189,leafhopper,4,2,,,0,0,0,0,0
27399,18189,spider,2,1,,,0,0,0,0,0
27400,18190,grasshopper,6,1,,,0,0,0,0,0
27401,18190,spider,4,1,,,0,0,0,0,0
27402,18190,caterpillar,7,1,,,0,0,0,0,0
27403,18191,ant,6,1,,,0,0,0,0,0
27404,18191,spider,4,1,,,0,0,0,0,0
27405,18192,fly,3,1,,,0,0,0,0,0
27406,18193,leafhopper,4,1,,"woolly nymph",0,0,0,0,0
27407,18193,fly,2,1,,,0,0,0,0,0
27408,18193,unidentified,2,1,,"hermit crab",0,0,0,0,0
27409,18193,leafhopper,3,1,,,0,0,0,0,0
27410,18194,grasshopper,7,1,,,0,0,0,0,0
27411,18194,beetle,2,1,,,0,0,0,0,0
27412,18195,leafhopper,6,1,,,0,0,0,0,0
27413,18195,fly,2,1,,,0,0,0,0,0
27414,18197,fly,4,1,,,0,0,0,0,0
27415,18197,aphid,2,3,,,0,0,0,0,0
27416,18197,truebugs,9,1,,,0,0,0,0,0
27417,18198,fly,6,1,,,0,0,0,0,0
27418,18199,caterpillar,38,1,,,0,0,0,0,0
27419,18199,aphid,3,1,,,0,0,0,0,0
27420,18324,beetle,6,1,,,0,0,0,0,0
27421,18324,leafhopper,3,1,,"woolly nymph",0,0,0,0,0
27422,18324,grasshopper,4,1,,,0,0,0,0,0
27423,18324,beetle,4,1,,,0,0,0,0,0
27424,18324,fly,2,1,,,0,0,0,0,0
27425,18325,beetle,4,1,,,0,0,0,0,0
27426,18325,spider,3,1,,,0,0,0,0,0
27427,18325,fly,2,1,,,0,0,0,0,0
27428,18326,grasshopper,4,1,,,0,0,0,0,0
27429,18326,fly,2,1,,,0,0,0,0,0
27430,18335,truebugs,17,1,,,0,0,0,0,0
27431,18335,beetle,5,1,,ladybird,0,0,0,0,0
27432,18335,fly,4,1,,,0,0,0,0,0
27433,18337,spider,8,1,,,0,0,0,0,0
27434,18337,spider,4,1,,,0,0,0,0,0
27435,18339,caterpillar,4,1,,,0,0,0,0,0
27436,18342,beetle,3,1,,,0,0,0,0,0
27437,18342,spider,3,1,,,0,0,0,0,0
27438,18342,beetle,4,2,,,0,0,0,0,0
27439,18346,leafhopper,12,3,,,0,0,0,0,0
27440,18346,fly,4,1,,,0,0,0,0,0
27441,18346,fly,6,1,,,0,0,0,0,0
27442,18346,leafhopper,8,1,,,0,0,0,0,0
27443,18347,leafhopper,4,1,,,0,0,0,0,0
27444,18347,ant,3,1,,,0,0,0,0,0
27445,18347,grasshopper,4,1,,,0,0,0,0,0
27446,18350,aphid,6,1,,,0,0,0,0,0
27447,18355,leafhopper,6,1,,,0,0,0,0,0
27448,18355,fly,3,1,,,0,0,0,0,0
27449,18359,leafhopper,3,1,,,0,0,0,0,0
27450,18359,leafhopper,3,1,,"woolly nymph",0,0,0,0,0
27451,18360,spider,4,1,,,0,0,0,0,0
27452,18360,daddylonglegs,10,1,,,0,0,0,0,0
27453,18362,leafhopper,9,1,,white,0,0,0,0,0
27454,18364,ant,6,1,,,0,0,0,0,0
27455,18368,beetle,5,1,,ladybird,0,0,0,0,0
27456,18368,spider,2,1,,,0,0,0,0,0
27457,18368,beetle,3,1,,,0,0,0,0,0
27458,18368,spider,3,1,,,0,0,0,0,0
27459,18372,beetle,2,1,,,0,0,0,0,0
27460,18372,fly,2,1,,,0,0,0,0,0
27461,18378,other,7,1,,"Neuroptera; lacewing larva, large fuzzball with dead things inside too",0,0,0,0,0
27462,18378,spider,2,1,,,0,0,0,0,0
27463,18378,spider,3,1,,,0,0,0,0,0
27464,18381,leafhopper,10,1,,white,0,0,0,0,0
27465,18381,spider,4,1,,,0,0,0,0,0
27466,18383,caterpillar,12,1,,,0,0,0,0,0
27467,18383,grasshopper,10,1,,,0,0,0,0,0
27468,18383,spider,4,1,,,0,0,0,0,0
27469,18384,fly,2,1,,,0,0,0,0,0
27470,18384,leafhopper,4,1,,nymph,0,0,0,0,0
27471,18386,leafhopper,3,1,,,0,0,0,0,0
27472,18386,fly,2,1,,,0,0,0,0,0
27473,18386,daddylonglegs,8,1,,,0,0,0,0,0
27474,18391,spider,3,2,,,0,0,0,0,0
27475,18392,spider,5,1,,,0,0,0,0,0
27476,18395,fly,6,1,,,0,0,0,0,0
27477,18395,aphid,4,1,,,0,0,0,0,0
27478,18401,beetle,4,1,,,0,0,0,0,0
27479,18401,aphid,10,1,,,0,0,0,0,0
27480,18406,ant,4,1,,,0,0,0,0,0
27481,18406,grasshopper,8,1,,,0,0,0,0,0
27482,18409,leafhopper,8,1,,,0,0,0,0,0
27483,18409,leafhopper,10,1,,,0,0,0,0,0
27484,18411,fly,3,1,,,0,0,0,0,0
27485,18411,beetle,4,2,,,0,0,0,0,0
27486,18411,caterpillar,15,1,,"burnt orange color",0,0,0,0,0
27487,18411,leafhopper,4,1,,,0,0,0,0,0
27488,18414,beetle,10,3,,Japanese,0,0,0,0,0
27489,18414,beetle,8,1,,Japanese,0,0,0,0,0
27490,18416,leafhopper,4,3,,,0,0,0,0,0
27491,18416,other,4,1,,"Neuroptera larvae",0,0,0,0,0
27492,18418,fly,5,1,,,0,0,0,0,0
27493,18421,leafhopper,10,1,,,0,0,0,0,0
27494,18422,fly,4,3,,,0,0,0,0,0
27495,18422,spider,4,2,,,0,0,0,0,0
27496,18423,caterpillar,14,1,,,0,0,0,0,0
27497,18423,beetle,5,1,,,0,0,0,0,0
27498,18423,other,3,1,,"Neuroptera larvae",0,0,0,0,0
27499,18426,fly,4,1,,,0,0,0,0,0
27500,18426,grasshopper,8,1,,,0,0,0,0,0
27501,18428,daddylonglegs,15,1,,,0,0,0,0,0
27502,18428,beetle,6,1,,,0,0,0,0,0
27503,18428,spider,6,1,,,0,0,0,0,0
27504,18428,grasshopper,8,1,,,0,0,0,0,0
27505,18430,beetle,5,1,,,0,0,0,0,0
27506,18430,leafhopper,4,2,,,0,0,0,0,0
27507,18431,aphid,6,1,,,0,0,0,0,0
27508,18431,fly,3,3,,,0,0,0,0,0
27509,18433,beetle,4,1,,,0,0,0,0,0
27510,18433,fly,3,1,,,0,0,0,0,0
27511,18433,fly,4,1,,,0,0,0,0,0
27512,18434,leafhopper,4,1,,,0,0,0,0,0
27513,18434,fly,2,2,,,0,0,0,0,0
27514,18434,beetle,7,1,,click,0,0,0,0,0
27515,18434,spider,3,1,,,0,0,0,0,0
27516,18435,other,8,1,,Isopoda,0,0,0,0,0
27517,18435,caterpillar,25,1,,,0,0,0,0,0
27518,18435,caterpillar,14,1,,,0,0,0,0,0
27519,18436,ant,7,1,,,0,0,0,0,0
27520,18436,leafhopper,7,1,,,0,0,0,0,0
27521,18436,spider,3,1,,,0,0,0,0,0
27522,18437,leafhopper,4,1,,nymph,0,0,0,0,0
27523,18438,ant,7,1,,,0,0,0,0,0
27524,18439,leafhopper,4,1,,"round and brown",0,0,0,0,0
27525,18439,leafhopper,8,1,,white-green,0,0,0,0,0
27526,18440,leafhopper,3,1,,,0,0,0,0,0
27527,18440,spider,2,1,,,0,0,0,0,0
27528,18440,fly,2,1,,,0,0,0,0,0
27529,18442,other,2,2,,Neuroptera,0,0,0,0,0
27530,18442,leafhopper,3,1,,nymph,0,0,0,0,0
27531,18442,beetle,6,1,,click,0,0,0,0,0
27532,18442,fly,2,1,,,0,0,0,0,0
27533,18442,leafhopper,5,1,,nymph,0,0,0,0,0
27534,18444,bee,12,1,,,0,0,0,0,0
27535,18444,fly,2,1,,,0,0,0,0,0
27536,18448,leafhopper,4,7,,woolly,0,0,0,0,0
27537,18448,leafhopper,4,3,,"round and brown",0,0,0,0,0
27538,18448,fly,2,1,,,0,0,0,0,0
27539,18448,beetle,4,1,,click,0,0,0,0,0
27540,18448,leafhopper,7,1,,white-green,0,0,0,0,0
27541,18448,leafhopper,2,2,,"nymphs, one green and one dark",0,0,0,0,0
27542,18448,leafhopper,3,1,,nymph,0,0,0,0,0
27543,18448,spider,2,1,,,0,0,0,0,0
27544,18448,grasshopper,7,1,,"red and black with translucent green legs",0,0,0,0,0
27545,18448,leafhopper,3,1,,"round and brown",0,0,0,0,0
27546,18448,caterpillar,11,1,,"light green and kelly green",0,0,0,0,0
27547,18469,grasshopper,5,1,,,0,0,0,0,0
27548,18469,beetle,2,1,,,0,0,0,0,0
27549,18471,grasshopper,6,1,,,0,0,0,0,0
27550,18471,beetle,12,1,,,0,0,0,0,0
27551,18471,beetle,6,1,,,0,0,0,0,0
27552,18471,ant,6,1,,,0,0,0,0,0
27553,18471,beetle,5,2,,,0,0,0,0,0
27554,18471,moths,10,1,,,0,0,0,0,0
27555,18471,other,3,1,,"Lacewing (neuroptera) larva",0,0,0,0,0
27556,18472,other,14,1,,"Earwig (dermaptera) ",0,0,0,0,0
27557,18472,spider,3,1,,,0,0,0,0,0
27558,18473,spider,2,1,,,0,0,0,0,0
27559,18475,leafhopper,3,1,,,0,0,0,0,0
27560,18505,leafhopper,7,2,,,0,0,0,0,0
27561,18505,fly,4,2,,Mating,0,0,0,0,0
27562,18509,beetle,4,2,,,0,0,0,0,0
27563,18509,leafhopper,5,1,,Nymph,0,0,0,0,0
27564,18511,fly,3,1,,,0,0,0,0,0
27565,18511,spider,2,1,,,0,0,0,0,0
27566,18513,beetle,5,1,,,0,0,0,0,0
27567,18513,truebugs,7,1,,,0,0,0,0,0
27568,18513,spider,3,1,,,0,0,0,0,0
27569,18513,fly,2,2,,,0,0,0,0,0
27570,18516,fly,2,3,,,0,0,0,0,0
27571,18517,caterpillar,19,1,,,0,0,0,0,0
27572,18517,beetle,2,1,,,0,0,0,0,0
27573,20537,aphid,2,1,,,0,0,0,0,0
27574,18200,truebugs,8,1,,"true bug",0,0,0,0,0
27575,18200,leafhopper,6,1,,"woolly nymph",0,0,0,0,0
27576,18201,daddylonglegs,10,1,,,0,0,0,0,0
27577,18201,beetle,4,1,,,0,0,0,0,0
27578,18201,leafhopper,6,1,,nymph,0,0,0,0,0
27579,18201,bee,3,1,,wasp,0,0,0,0,0
27580,18202,fly,5,1,,"mosquito filled with blood",0,0,0,0,0
27581,18202,caterpillar,6,1,,,0,0,0,0,0
27582,18202,caterpillar,14,1,,,0,0,0,0,0
27583,18202,caterpillar,9,1,,,0,0,0,0,0
27584,18203,caterpillar,14,2,,,0,0,0,0,0
27585,18203,spider,4,1,,,0,0,0,0,0
27586,18204,spider,2,1,,,0,0,0,0,0
27587,18204,caterpillar,7,1,,,0,0,0,0,0
27588,18205,spider,4,1,,,0,0,0,0,0
27589,18205,grasshopper,11,1,,,0,0,0,0,0
27590,18205,spider,2,1,,,0,0,0,0,0
27591,18206,other,6,1,,snail,0,0,0,0,0
27592,18206,beetle,7,1,,,0,0,0,0,0
27593,18206,grasshopper,12,1,,,0,0,0,0,0
27594,18206,beetle,4,1,,,0,0,0,0,0
27595,18208,beetle,8,1,,click,0,0,0,0,0
27596,18209,spider,3,1,,,0,0,0,0,0
27599,18212,leafhopper,8,1,,white,0,0,0,0,0
27600,18213,spider,3,1,,,0,0,0,0,0
27601,18213,other,8,1,,mantis,0,0,0,0,0
27602,18221,leafhopper,4,1,,nymph,0,0,0,0,0
27603,18221,caterpillar,6,1,,"very skinny",0,0,0,0,0
27604,18223,beetle,2,1,,,0,0,0,0,0
27605,18443,leafhopper,5,1,,,0,0,0,0,0
27606,18443,aphid,2,1,,,0,0,0,0,0
27607,18443,ant,6,1,,,0,0,0,0,0
27608,18443,spider,2,1,,,0,0,0,0,0
27609,18443,leafhopper,3,1,,,0,0,0,0,0
27610,18443,grasshopper,5,1,,,0,0,0,0,0
27611,18443,leafhopper,3,1,,woolly,0,0,0,0,0
27612,18445,spider,5,1,,,0,0,0,0,0
27613,18446,spider,2,1,,,0,0,0,0,0
27614,18447,spider,2,2,,,0,0,0,0,0
27615,18447,beetle,3,1,,,0,0,0,0,0
27616,18449,grasshopper,5,1,,,0,0,0,0,0
27617,18449,daddylonglegs,6,1,,,0,0,0,0,0
27618,18449,other,3,1,,"Neuroptera larvae ",0,0,0,0,0
27619,18449,spider,5,1,,,0,0,0,0,0
27620,18449,other,20,1,,diplopoda,0,0,0,0,0
27621,18451,beetle,3,1,,pointy,0,0,0,0,0
27622,18451,unidentified,8,1,,"possibly a wasp, long body, slow",0,0,0,0,0
27623,18451,fly,3,1,,,0,0,0,0,0
27624,18451,beetle,5,1,,pointy,0,0,0,0,0
27625,18451,leafhopper,4,1,,,0,0,0,0,0
27626,18451,leafhopper,5,1,,"wide body",0,0,0,0,0
27627,18452,fly,8,1,,,0,0,0,0,0
27628,18452,leafhopper,5,1,,"woolly, nymph",0,0,0,0,0
27629,18453,spider,2,1,,,0,0,0,0,0
27630,18454,leafhopper,6,1,,"brown, texture",0,0,0,0,0
27631,18454,spider,7,1,,white,0,0,0,0,0
27632,18455,grasshopper,7,1,,"tree cricket",0,0,0,0,0
27633,18455,other,5,1,,"Neuroptera larva",0,0,0,0,0
27634,18456,spider,4,1,,,0,0,0,0,0
27635,18457,spider,6,1,,,0,0,0,0,0
27636,18457,ant,6,1,,,0,0,0,0,0
27637,18459,beetle,7,1,,,0,0,0,0,0
27638,18460,unidentified,4,1,,thrip-like,0,0,0,0,0
27639,18460,other,4,1,,"Neuroptera, lacewing larva",0,0,0,0,0
27640,18461,ant,6,2,,,0,0,0,0,0
27641,18461,beetle,5,1,,,0,0,0,0,0
27642,18461,unidentified,3,2,,thrip-like,0,0,0,0,0
27643,18462,leafhopper,3,1,,"woolly nymph ",0,0,0,0,0
27644,18462,ant,5,1,,,0,0,0,0,0
27645,18463,spider,3,1,,,0,0,0,0,0
27646,18463,beetle,6,1,,click,0,0,0,0,0
27647,18463,leafhopper,2,1,,"round and brown",0,0,0,0,0
27648,18464,bee,5,1,,,0,0,0,0,0
27649,18464,unidentified,3,1,,thrip-like,0,0,0,0,0
27650,18464,unidentified,2,1,,thrip-like,0,0,0,0,0
27651,18464,leafhopper,3,1,,,0,0,0,0,0
27652,18465,ant,11,1,,,0,0,0,0,0
27653,18465,spider,2,2,,,0,0,0,0,0
27654,18465,caterpillar,13,1,,,0,0,0,0,0
27655,18465,leafhopper,3,1,,woolly,0,0,0,0,0
27656,18465,beetle,3,2,,"different; one pointy, one tan",0,0,0,0,0
27657,18466,beetle,4,2,,pointy,0,0,0,0,0
27658,18466,beetle,3,1,,"possibly a weevil",0,0,0,0,0
27659,18466,leafhopper,2,1,,,0,0,0,0,0
27660,18467,beetle,3,1,,,0,0,0,0,0
27661,18467,spider,3,1,,,0,0,0,0,0
27662,18467,spider,7,1,,,0,0,0,0,0
27663,18468,spider,2,1,,,0,0,0,0,0
27664,18468,spider,3,1,,,0,0,0,0,0
27665,18468,unidentified,10,1,,"leech-like, brown-black",0,0,0,0,0
27666,18470,unidentified,3,1,,thrip-like,0,0,0,0,0
27667,18470,unidentified,4,1,,thrip-like,0,0,0,0,0
27668,18470,beetle,2,1,,pointy,0,0,0,0,0
27669,18470,spider,6,1,,white,0,0,0,0,0
27670,18598,ant,5,1,,,0,0,0,0,0
27671,18599,unidentified,3,1,,"lettuce bug",0,0,0,0,0
27672,18599,beetle,6,1,,,0,0,0,0,0
27673,18600,leafhopper,3,1,,"wooly nymph",0,0,0,0,0
27674,18600,grasshopper,6,2,,,0,0,0,0,0
27675,18602,spider,2,1,,,0,0,0,0,0
27676,18605,unidentified,3,1,,"lettuce bug",0,0,0,0,0
27677,18606,unidentified,2,2,,"lettuce bug ",0,0,0,0,0
27678,18608,spider,2,1,,,0,0,0,0,0
27679,18609,spider,2,1,,,0,0,0,0,0
27680,18609,ant,4,1,,,0,0,0,0,0
27681,18610,truebugs,6,1,,,0,0,0,0,0
27682,18610,spider,8,1,,,0,0,0,0,0
27683,18610,spider,2,4,,,0,0,0,0,0
27684,18610,spider,6,1,,,0,0,0,0,0
27685,18610,other,22,1,,Diplopoda,0,0,0,0,0
27686,18611,ant,6,1,,,0,0,0,0,0
27687,18611,spider,2,1,,,0,0,0,0,0
27688,18612,unidentified,3,2,,"lettuce bug",0,0,0,0,0
27689,18612,beetle,3,1,,,0,0,0,0,0
27690,18614,ant,5,1,,,0,0,0,0,0
27691,18615,ant,6,1,,,0,0,0,0,0
27692,18617,truebugs,8,1,,,0,0,0,0,0
27693,18617,ant,6,2,,,0,0,0,0,0
27694,18617,spider,2,1,,,0,0,0,0,0
27695,18618,beetle,6,1,,,0,0,0,0,0
27696,18618,spider,4,1,,,0,0,0,0,0
27697,18618,unidentified,2,2,,"lettuce bug",0,0,0,0,0
27698,18665,spider,2,1,,,0,0,0,0,0
27699,18666,fly,6,1,,,0,0,0,0,0
27700,18666,spider,3,1,,,0,0,0,0,0
27701,18667,spider,3,1,,,0,0,0,0,0
27702,18667,caterpillar,8,2,,,0,0,0,0,0
27703,18667,spider,5,1,,,0,0,0,0,0
27704,18670,beetle,2,1,,,0,0,0,0,0
27705,18672,beetle,5,1,,,0,0,0,0,0
27706,18676,spider,7,1,,,0,0,0,0,0
27707,18676,daddylonglegs,5,1,,,0,0,0,0,0
27708,18678,caterpillar,5,1,,,0,0,0,0,0
27709,18678,caterpillar,8,1,,,0,0,0,0,0
27710,18678,spider,2,1,,,0,0,0,0,0
27711,18678,beetle,2,1,,,0,0,0,0,0
27712,18679,spider,4,1,,,0,0,0,0,0
27713,18679,grasshopper,2,1,,,0,0,0,0,0
27714,18679,beetle,2,1,,,0,0,0,0,0
27715,18679,beetle,2,1,,,0,0,0,0,0
27716,18680,beetle,5,1,,,0,0,0,0,0
27717,18680,beetle,2,1,,,0,0,0,0,0
27718,18680,ant,6,2,,,0,0,0,0,0
27719,18681,ant,6,1,,,0,0,0,0,0
27720,18682,beetle,3,1,,,0,0,0,0,0
27721,18682,spider,2,1,,,0,0,0,0,0
27722,18682,spider,4,1,,,0,0,0,0,0
27723,18684,beetle,2,2,,,0,0,0,0,0
27724,18685,fly,3,1,,,0,0,0,0,0
27725,18685,fly,4,1,,,0,0,0,0,0
27726,18685,leafhopper,2,1,,nymph,0,0,0,0,0
27727,18685,spider,1,1,,,0,0,0,0,0
27728,18686,spider,1,1,,,0,0,0,0,0
27729,18686,spider,3,1,,,0,0,0,0,0
27730,18686,spider,4,1,,,0,0,0,0,0
27731,18686,spider,5,1,,,0,0,0,0,0
27732,18686,spider,4,1,,,0,0,0,0,0
27733,18686,beetle,2,1,,,0,0,0,0,0
27734,18687,spider,5,1,,,0,0,0,0,0
27735,18687,leafhopper,3,1,,nymph,0,0,0,0,0
27736,18688,daddylonglegs,4,1,,,0,0,0,0,0
27737,18688,beetle,2,1,,,0,0,0,0,0
27738,21003,fly,4,1,,,0,0,0,0,0
27739,21003,bee,11,1,,,0,0,0,0,0
27740,21004,beetle,3,1,,,0,0,0,0,0
27741,21008,fly,4,1,,,0,0,0,0,0
27742,21008,grasshopper,4,1,,,0,0,0,0,0
27743,21008,spider,5,1,,,0,0,0,0,0
27744,21008,fly,1,1,,,0,0,0,0,0
27745,21012,truebugs,2,1,,,0,0,0,0,0
27746,21013,fly,5,1,,,0,0,0,0,0
27747,21014,beetle,10,1,,,0,0,0,0,0
27748,21015,leafhopper,1,1,,,0,0,0,0,0
27749,21015,ant,4,1,,,0,0,0,0,0
27750,21015,leafhopper,3,2,,,0,0,0,0,0
27751,21015,fly,2,1,,,0,0,0,0,0
27752,21015,ant,2,1,,,0,0,0,0,0
27753,21016,fly,2,2,,,0,0,0,0,0
27754,21016,truebugs,1,1,,,0,0,0,0,0
27755,21017,fly,3,1,,,0,0,0,0,0
27756,21017,spider,3,1,,,0,0,0,0,0
27757,21017,fly,5,1,,,0,0,0,0,0
27758,21017,spider,1,1,,,0,0,0,0,0
27759,21017,truebugs,2,1,,dead,0,0,0,0,0
27760,21018,spider,3,1,,,0,0,0,0,0
27761,21019,ant,3,8,,,0,0,0,0,0
27762,21019,fly,1,1,,,0,0,0,0,0
27763,21020,leafhopper,7,3,,,0,0,0,0,0
27764,21020,fly,4,1,,,0,0,0,0,0
27765,21020,other,2,7,,eggs,0,0,0,0,0
27766,21020,spider,1,1,,,0,0,0,0,0
27767,21020,beetle,1,1,,,0,0,0,0,0
27768,21020,truebugs,2,6,,,0,0,0,0,0
27769,21020,leafhopper,3,2,,,0,0,0,0,0
27770,21021,beetle,9,3,,,0,0,0,0,0
27771,21021,truebugs,2,1,,,0,0,0,0,0
27772,21022,fly,2,1,,,0,0,0,0,0
27773,21023,spider,6,1,,,0,0,0,0,0
27774,21024,ant,3,1,,,0,0,0,0,0
27775,21024,spider,5,1,,,0,0,0,0,0
27776,21024,unidentified,3,1,,"larva whitefly or aphid",0,0,0,0,0
27777,21024,grasshopper,3,1,,,0,0,0,0,0
27778,21025,truebugs,7,1,,,0,0,0,0,0
27779,21025,fly,5,1,,,0,0,0,0,0
27780,21025,ant,3,1,,,0,0,0,0,0
27781,21025,fly,2,2,,,0,0,0,0,0
27782,21025,leafhopper,9,1,,,0,0,0,0,0
27783,21025,leafhopper,11,1,,,0,0,0,0,0
27784,21026,leafhopper,2,1,,,0,0,0,0,0
27785,21027,fly,2,1,,,0,0,0,0,0
27786,21027,spider,1,1,,,0,0,0,0,0
27787,21027,fly,3,1,,,0,0,0,0,0
27788,21028,ant,2,20,,,0,0,0,0,0
27789,21028,leafhopper,5,1,,,0,0,0,0,0
27790,21028,truebugs,3,1,,,0,0,0,0,0
27791,21029,beetle,4,3,,,0,0,0,0,0
27792,21029,other,2,1,,larva,0,0,0,0,0
27793,21030,truebugs,2,1,,,0,0,0,0,0
27794,21030,ant,1,1,,,0,0,0,0,0
27795,21031,fly,0,1,,"no length recorded on data sheet",0,0,0,0,0
27796,21031,truebugs,5,1,,,0,0,0,0,0
27797,21032,ant,5,2,,,0,0,0,0,0
27798,21032,fly,6,1,,,0,0,0,0,0
27799,21032,truebugs,4,2,,,0,0,0,0,0
27800,21032,other,2,1,,"unsure if beetle or fly",0,0,0,0,0
27801,21032,fly,2,1,,,0,0,0,0,0
27802,21033,moths,2,1,,,0,0,0,0,0
27803,21033,grasshopper,3,1,,,0,0,0,0,0
27804,21034,fly,2,1,,,0,0,0,0,0
27805,21035,leafhopper,4,1,,,0,0,0,0,0
27806,21035,leafhopper,3,1,,,0,0,0,0,0
27807,21035,fly,4,1,,,0,0,0,0,0
27808,21035,unidentified,2,1,,"unsure if bug or leafhopper",0,0,0,0,0
27809,21037,spider,1,1,,,0,0,0,0,0
27810,21037,leafhopper,4,1,,,0,0,0,0,0
27811,21037,leafhopper,4,1,,,0,0,0,0,0
27812,21037,beetle,9,1,,,0,0,0,0,0
27813,21054,fly,2,1,,,0,0,0,0,0
27814,21054,grasshopper,3,1,,,0,0,0,0,0
27815,21055,fly,3,1,,,0,0,0,0,0
27816,21055,spider,1,4,,,0,0,0,0,0
27817,21056,ant,0,0,,"no length or count listed on data sheet",0,0,0,0,0
27818,21058,unidentified,2,1,,"beetle or bug?",0,0,0,0,0
27819,21058,spider,1,1,,,0,0,0,0,0
27820,21058,fly,1,3,,,0,0,0,0,0
27821,21058,unidentified,3,2,,"fly or flying ant",0,0,0,0,0
27822,18476,spider,7,1,,,0,0,0,0,0
27823,18477,leafhopper,10,1,,treehopper,0,0,0,0,0
27824,18477,bee,4,1,,wasp,0,0,0,0,0
27825,18477,spider,3,1,,,0,0,0,0,0
27826,18479,leafhopper,10,1,,,0,0,0,0,0
27827,18479,bee,4,1,,wasp,0,0,0,0,0
27828,18479,ant,3,1,,ant,0,0,0,0,0
27829,18480,caterpillar,14,2,,,0,0,0,0,0
27830,18480,caterpillar,18,1,,,0,0,0,0,0
27831,18480,moths,6,1,,,0,0,0,0,0
27832,18481,beetle,3,1,,,0,0,0,0,0
27833,18481,grasshopper,8,1,,,0,0,0,0,0
27834,18481,other,2,3,,lacewing,0,0,0,0,0
27835,18483,beetle,6,1,,click,0,0,0,0,0
27836,18483,beetle,2,1,,,0,0,0,0,0
27837,18484,bee,7,1,,bee,0,0,0,0,0
27838,18484,spider,5,1,,,0,0,0,0,0
27839,18485,fly,2,1,,,0,0,0,0,0
27840,18485,caterpillar,25,1,,"twiggy geometrid",0,0,0,0,0
27841,18487,spider,5,1,,,0,0,0,0,0
27842,18488,leafhopper,9,1,,white,0,0,0,0,0
27843,18488,bee,4,1,,wasp,0,0,0,0,0
27844,18488,truebugs,7,1,,"true bug",0,0,0,0,0
27845,18489,spider,4,1,,,0,0,0,0,0
27846,18489,grasshopper,8,4,,,0,0,0,0,0
27847,18489,leafhopper,3,1,,nymph,0,0,0,0,0
27848,18489,bee,4,2,,wasp,0,0,0,0,0
27849,18490,leafhopper,7,1,,"woolly nymph",0,0,0,0,0
27850,18490,spider,3,1,,,0,0,0,0,0
27851,18490,leafhopper,8,1,,white,0,0,0,0,0
27852,18491,spider,2,1,,,0,0,0,0,0
27853,18491,leafhopper,9,1,,white,0,0,0,0,0
27854,18492,other,2,1,,lacewing,0,0,0,0,0
27855,18493,leafhopper,3,1,,nymphs,0,0,0,0,0
27856,18493,beetle,18,1,,click,0,0,0,0,0
27857,18494,ant,2,1,,ant,0,0,0,0,0
27858,18494,leafhopper,11,1,,white,0,0,0,0,0
27859,18494,spider,4,1,,,0,0,0,0,0
27860,18495,leafhopper,8,1,,white,0,0,0,0,0
27861,18495,leafhopper,10,1,,,0,0,0,0,0
27862,18495,ant,2,1,,ant,0,0,0,0,0
27863,18495,beetle,3,1,,,0,0,0,0,0
27864,18496,other,6,1,,mantis,0,0,0,0,0
27865,18496,beetle,3,2,,,0,0,0,0,0
27866,18496,leafhopper,4,1,,"fuzzy nymph",0,0,0,0,0
27867,18496,grasshopper,19,1,,"slender green katydid",0,0,0,0,0
27868,18497,ant,7,1,,ant,0,0,0,0,0
27869,18497,beetle,3,1,,,0,0,0,0,0
27870,18497,other,10,1,,"skinny true bug",0,0,0,0,0
27871,18497,spider,2,1,,,0,0,0,0,0
27872,18499,leafhopper,4,1,,,0,0,0,0,0
27873,18499,aphid,3,1,,,0,0,0,0,0
27874,18499,spider,4,1,,,0,0,0,0,0
27875,18501,leafhopper,5,1,,,0,0,0,0,0
27876,18503,leafhopper,3,1,,,0,0,0,0,0
27877,18503,beetle,6,1,,,0,0,0,0,0
27878,18503,ant,5,1,,,0,0,0,0,0
27879,18504,spider,2,1,,,0,0,0,0,0
27880,18504,caterpillar,10,1,,"leaf roll with frass",0,0,0,0,0
27881,18504,leafhopper,3,3,,,0,0,0,0,0
27882,18504,fly,4,1,,,0,0,0,0,0
27883,18506,grasshopper,5,1,,,0,0,0,0,0
27884,18506,leafhopper,5,1,,,0,0,0,0,0
27885,18507,fly,5,1,,,0,0,0,0,0
27886,18507,unidentified,12,1,,"unidentified larva",0,0,0,0,0
27887,18507,other,4,1,,"Neuroptera larva",0,0,0,0,0
27888,18508,daddylonglegs,6,1,,,0,0,0,0,0
27889,18508,spider,3,1,,,0,0,0,0,0
27890,18510,leafhopper,3,3,,"woolly nymph",0,0,0,0,0
27891,18510,spider,3,1,,,0,0,0,0,0
27892,18510,ant,3,1,,,0,0,0,0,0
27893,18510,leafhopper,4,1,,,0,0,0,0,0
27894,18510,leafhopper,5,1,,,0,0,0,0,0
27895,18514,aphid,2,1,,,0,0,0,0,0
27896,18514,beetle,4,1,,,0,0,0,0,0
27897,18514,caterpillar,8,1,,,0,0,0,0,0
27898,18514,spider,2,1,,,0,0,0,0,0
27899,18514,leafhopper,5,1,,,0,0,0,0,0
